dataset,doc_id,key,text,source,version,iteration,paraphraser,split
sci_gen,sci_gen|sci_gen-702,sci_gen-702,"A new method for estimating the relative positions of location-unaware nodes from the location-aware nodes and the received signal strength (RSS) between the nodes, in a wireless sensor network (WSN), is proposed. In the method, a regularization term is incorporated in the optimization problem leading to significant improvement in the estimation accuracy even in the presence of position errors of the location-aware nodes and distance errors between the nodes. The regularization term is appropriated weighted on the basis of the degree of connectivity between the nodes in the network. The method is formulated as a convex optimization problem using the semidefinite relaxation approach. Experimental comparisons with state-of-the-art competing methods show that the proposed method yields node positions that are much more accurate even in the presence of measurement errors.",Human,original,t0,none,test
sci_gen,sci_gen|sci_gen-703,sci_gen-703,"Verification of PCTL properties of MDPs with convex uncertainties has been investigated recently by Puggelli et al. However, model checking algorithms typically suffer from state space explosion. In this paper, we address probabilistic bisimulation to reduce the size of such an MDPs while preserving PCTL properties it satisfies. We discuss different interpretations of uncertainty in the models which are studied in the literature and that result in two different definitions of bisimulations. We give algorithms to compute the quotients of these bisimulations in time polynomial in the size of the model and exponential in the uncertain branching. Finally, we show by a case study that large models in practice can have small branching and that a substantial state space reduction can be achieved by our approach.",Human,original,t0,none,test
sci_gen,sci_gen|sci_gen-704,sci_gen-704,"The (classical) problem of characterizing and enumerating permutations that can be sorted using two stacks connected in series is still largely open. In the present paper we address a related problem, in which we impose restrictions both on the procedure and on the stacks. More precisely, we consider a greedy algorithm where we perform the rightmost legal operation (here ""rightmost"" refers to the usual representation of stack sorting problems). Moreover, the first stack is required to be s -avoiding, for some permutation s, meaning that, at each step, the elements maintained in the stack avoid the pattern s when read from top to bottom. Since the set of permutations which can be sorted by such a device (which we call s -machine) is not always a class, it would be interesting to understand when it happens. We will prove that the set of s -machines whose associated sortable permutations are not a class is counted by Catalan numbers. Moreover, we will analyze two specific s -machines in full details (namely when s 321 and s 123), providing for each of them a complete characterization and enumeration of sortable permutations.",Human,original,t0,none,test
sci_gen,sci_gen|sci_gen-705,sci_gen-705,"The global health threat from COVID-19 has been controlled in a number of instances by large-scale testing and contact tracing efforts. We created this document to suggest three functionalities on how we might best harness computing technologies to supporting the goals of public health organizations in minimizing morbidity and mortality associated with the spread of COVID-19, while protecting the civil liberties of individuals. In particular, this work advocates for a third-party-free approach to assisted mobile contact tracing, because such an approach mitigates the security and privacy risks of requiring a trusted third party. We also explicitly consider the inferential risks involved in any contract tracing system, where any alert to a user could itself give rise to de-anonymizing information. More generally, we hope to participate in bringing together colleagues in industry, academia, and civil society to discuss and converge on ideas around a critical issue rising with attempts to mitigate the COVID-19 pandemic.",Human,original,t0,none,test
sci_gen,sci_gen|sci_gen-706,sci_gen-706,"One long-standing question in epidemiological research is how best to allocate limited amounts of vaccine or similar preventative measures in order to minimize the severity of an epidemic. Much of the literature on the problem of vaccine allocation has focused on influenza epidemics and used mathematical models of epidemic spread to determine the effectiveness of proposed methods. Our work applies computational models of epidemics to the problem of geographically allocating a limited number of vaccines within several Texas counties. We developed a graph-based, stochastic model for epidemics that is based on the SEIR model, and tested vaccine allocation methods based on multiple centrality measures. This approach provides an alternative method for addressing the vaccine allocation problem, which can be combined with more conventional approaches to yield more effective epidemic suppression strategies. We found that allocation methods based on in-degree and inverse betweenness centralities tended to be the most effective at containing epidemics.",Human,original,t0,none,test
sci_gen,sci_gen|sci_gen-707,sci_gen-707,"CP-nets represent the dominant existing framework for expressing qualitative conditional preferences between alternatives, and are used in a variety of areas including constraint solving. Over the last fifteen years, a significant literature has developed exploring semantics, algorithms, implementation and use of CP-nets. This paper introduces a comprehensive new framework for conditional preferences: logical conditional preference theories (LCP theories). To express preferences, the user specifies arbitrary (constraint) Datalog programs over a binary ordering relation on outcomes. We show how LCP theories unify and generalize existing conditional preference proposals, and leverage the rich semantic, algorithmic and implementation frameworks of Datalog.",Human,original,t0,none,test
sci_gen,sci_gen|sci_gen-708,sci_gen-708,"Despite a decade of active research, there is a marked lack in clone detectors that scale to very large repositories of source code, in particular for detecting near-miss clones where significant editing activities may take place in the cloned code. We present SourcererCC, a token-based clone detector that targets three clone types, and exploits an index to achieve scalability to large inter-project repositories using a standard workstation. SourcererCC uses an optimized inverted-index to quickly query the potential clones of a given code block. Filtering heuristics based on token ordering are used to significantly reduce the size of the index, the number of code-block comparisons needed to detect the clones, as well as the number of required token-comparisons needed to judge a potential clone. We evaluate the scalability, execution time, recall and precision of SourcererCC, and compare it to four publicly available and state-of-the-art tools. To measure recall, we use two recent benchmarks, (1) a large benchmark of real clones, BigCloneBench, and (2) a MutationInjection-based framework of thousands of fine-grained artificial clones. We find SourcererCC has both high recall and precision, and is able to scale to a large inter-project repository (250MLOC) using a standard workstation.",Human,original,t0,none,test
sci_gen,sci_gen|sci_gen-709,sci_gen-709,"Quantum Clustering is a powerful method to detect clusters in data with mixed density. However, it is very sensitive to a length parameter that is inherent to the Schrodinger equation. In addition, linking data points into clusters requires local estimates of covariance that are also controlled by length parameters. This raises the question of how to adjust the control parameters of the Schrodinger equation for optimal clustering. We propose a probabilistic framework that provides an objective function for the goodness-of-fit to the data, enabling the control parameters to be optimised within a Bayesian framework. This naturally yields probabilities of cluster membership and data partitions with specific numbers of clusters. The proposed framework is tested on real and synthetic data sets, assessing its validity by measuring concordance with known data structure by means of the Jaccard score (JS). This work also proposes an objective way to measure performance in unsupervised learning that correlates very well with JS.",Human,original,t0,none,test
sci_gen,sci_gen|sci_gen-710,sci_gen-710,"In a sponsored search auction, decisions about how to rank ads impose tradeoffs between objectives such as revenue and welfare. In this paper, we examine how these tradeoffs should be made. We begin by arguing that the most natural solution concept to evaluate these tradeoffs is the lowest symmetric Nash equilibrium (SNE). As part of this argument, we generalise the well known connection between the lowest SNE and the VCG outcome. We then propose a new ranking algorithm, loosely based on the revenue-optimal auction, that uses a reserve price to order the ads (not just to filter them) and give conditions under which it raises more revenue than simply applying that reserve price. Finally, we conduct extensive simulations examining the tradeoffs enabled by different ranking algorithms and show that our proposed algorithm enables superior operating points by a variety of metrics.",Human,original,t0,none,test
sci_gen,sci_gen|sci_gen-711,sci_gen-711,"Cyber-physical systems (CPS), which integrate algorithmic control with physical processes, often consist of physically distributed components communicating over a network. A malfunctioning or compromised component in such a CPS can lead to costly consequences, especially in the context of public infrastructure. In this short paper, we argue for the importance of constructing invariants (or models) of the physical behaviour exhibited by CPS, motivated by their applications to the control, monitoring, and attestation of components. To achieve this despite the inherent complexity of CPS, we propose a new technique for learning invariants that combines machine learning with ideas from mutation testing. We present a preliminary study on a water treatment system that suggests the efficacy of this approach, propose strategies for establishing confidence in the correctness of invariants, then summarise some research questions and the steps we are taking to investigate them.",Human,original,t0,none,test
sci_gen,sci_gen|sci_gen-712,sci_gen-712,"Artificial life originated and has long studied the topic of open-ended evolution, which seeks the principles underlying artificial systems that innovate continually, inspired by biological evolution. Recently, interest has grown within the broader field of AI in a generalization of open-ended evolution, here called open-ended search, wherein such questions of open-endedness are explored for advancing AI, whatever the nature of the underlying search algorithm (e.g. evolutionary or gradient-based). For example, open-ended search might design new architectures for neural networks, new reinforcement learning algorithms, or most ambitiously, aim at designing artificial general intelligence. This paper proposes that open-ended evolution and artificial life have much to contribute towards the understanding of open-ended AI, focusing here in particular on the safety of open-ended search. The idea is that AI systems are increasingly applied in the real world, often producing unintended harms in the process, which motivates the growing field of AI safety. This paper argues that open-ended AI has its own safety challenges, in particular, whether the creativity of open-ended systems can be productively and predictably controlled. This paper explains how unique safety problems manifest in open-ended search, and suggests concrete contributions and research questions to explore them. The hope is to inspire progress towards creative, useful, and safe open-ended search algorithms.",Human,original,t0,none,test
sci_gen,sci_gen|sci_gen-713,sci_gen-713,"We study the following variant of the classic bin packing problem. The input is a set of items I {1, ..., N } with corresponding sizes s 1, ..., s N (0, 1 ], partitioned into n groups G 1, ..., G n. The goal is to pack the items in a minimum number of unit size bins, such that no two items of the same group are packed in the same bin. This group bin packing (GBP) problem, also known as bin packing with clique-graph conflicts, has natural applications in storing file replicas, security in cloud computing and signal distribution. In this paper, we present an asymptotic polynomial time approximation scheme (APTAS) for group bin packing, thus improving the best known ratio of 2. In particular, for any instance I and a fixed e (0, 1), our scheme packs the items in at most (1 e) O P T (I) 1 bins, where O P T (I) is the minimum number of bins required for packing the instance.",Human,original,t0,none,test
sci_gen,sci_gen|sci_gen-714,sci_gen-714,"Despite substantial progress in signal source separation, results for richly structured data continue to contain perceptible artifacts. In contrast, recent deep generative models can produce authentic samples in a variety of domains that are indistinguishable from samples of the data distribution. This paper introduces a Bayesian approach to source separation that uses generative models as priors over the components of a mixture of sources, and Langevin dynamics to sample from the posterior distribution of sources given a mixture. This decouples the source separation problem from generative modeling, enabling us to directly use cutting-edge generative models as priors. The method achieves state-of-the-art performance for MNIST digit separation. We introduce new methodology for evaluating separation quality on richer datasets, providing quantitative evaluation of separation results on CIFAR-10. We also provide qualitative results on LSUN.",Human,original,t0,none,test
sci_gen,sci_gen|sci_gen-715,sci_gen-715,"Recommender systems (RS) are increasingly present in our daily lives, especially since the advent of Big Data, which allows for storing all kinds of information about users' preferences. Personalized RS are successfully applied in platforms such as Netflix, Amazon or YouTube. However, they are missing in gastronomic platforms such as TripAdvisor, where moreover we can find millions of images tagged with users' tastes. This paper explores the potential of using those images as sources of information for modeling users' tastes and proposes an image-based classification system to obtain personalized recommendations, using a convolutional autoencoder as feature extractor. The proposed architecture will be applied to TripAdvisor data, using users' reviews that can be defined as a triad composed by a user, a restaurant, and an image of it taken by the user. Since the dataset is highly unbalanced, the use of data augmentation on the minority class is also considered in the experimentation. Results on data from three cities of different sizes (Santiago de Compostela, Barcelona and New York) demonstrate the effectiveness of using a convolutional autoencoder as feature extractor, instead of the standard deep features computed with convolutional neural networks.",Human,original,t0,none,test
sci_gen,sci_gen|sci_gen-716,sci_gen-716,"The introduction of LTE over unlicensed bands (LTE-U) will enable LTE base stations (BSs) to boost their capacity and offload their traffic by exploiting the underused unlicensed bands. However, to reap the benefits of LTE-U, it is necessary to address various new challenges associated with LTE-U and WiFi coexistence. In particular, new resource management techniques must be developed to optimize the usage of the network resources while handling the interdependence between WiFi and LTE users and ensuring that WiFi users are not jeopardized. To this end, in this paper, a new game theoretic tool, dubbed as multi-game framework is proposed as a promising approach for modeling resource allocation problems in LTE-U. In such a framework, multiple, co-existing and coupled games across heterogeneous channels can be formulated to capture the specific characteristics of LTE-U. Such games can be of different properties and types but their outcomes are largely interdependent. After introducing the basics of the multi-game framework, two classes of algorithms are outlined to achieve the new solution concepts of multi-games. Simulation results are then conducted to show how such a multi-game can effectively capture the specific properties of LTE-U and make of it a ""friendly"" neighbor to WiFi.",Human,original,t0,none,test
sci_gen,sci_gen|sci_gen-717,sci_gen-717,"In training speech recognition systems, labeling audio clips can be expensive, and not all data is equally valuable. Active learning aims to label only the most informative samples to reduce cost. For speech recognition, confidence scores and other likelihood-based active learning methods have been shown to be effective. Gradient-based active learning methods, however, are still not well-understood. This work investigates the Expected Gradient Length (EGL) approach in active learning for end-to-end speech recognition. We justify EGL from a variance reduction perspective, and observe that EGL 's measure of informativeness picks novel samples uncorrelated with confidence scores. Experimentally, we show that EGL can reduce word errors by 11, or alternatively, reduce the number of samples to label by 50, when compared to random sampling.",Human,original,t0,none,test
sci_gen,sci_gen|sci_gen-718,sci_gen-718,"We consider vector space interference alignment strategies over the K -user interference channel and derive an upper bound on the achievable degrees of freedom as a function of the channel diversity L, where the channel diversity is modeled by L real-valued parallel channels with coefficients drawn from a non-degenerate joint distribution. The seminal work of Cadambe and Jafar shows that when L is unbounded, vector space interference alignment can achieve 1 2 degrees of freedom per user independent of the number of users K. However wireless channels have limited diversity in practice, dictated by their coherence time and bandwidth, and an important question is the number of degrees of freedom achievable at finite L. When K 3 and if L is finite, Bresler et al show that the number of degrees of freedom achievable with vector space interference alignment is bounded away from 1 2, and the gap decreases inversely proportional to L. In this paper, we show that when K 4, the gap is significantly larger. In particular, the gap to the optimal 1 2 degrees of freedom per user can decrease at most like 1 L, and when L is smaller than the order of 2 K 2) K 3), it decays at most like 1 4 L.",Human,original,t0,none,test
sci_gen,sci_gen|sci_gen-719,sci_gen-719,"Crowds can often make better decisions than individuals or small groups of experts by leveraging their ability to aggregate diverse information. Question answering sites, such as Stack Exchange, rely on the ""wisdom of crowds"" effect to identify the best answers to questions asked by users. We analyze data from 250 communities on the Stack Exchange network to pinpoint factors affecting which answers are chosen as the best answers. Our results suggest that, rather than evaluate all available answers to a question, users rely on simple cognitive heuristics to choose an answer to vote for or accept. These cognitive heuristics are linked to an answer's salience, such as the order in which it is listed and how much screen space it occupies. While askers appear to depend more on heuristics, compared to voting users, when choosing an answer to accept as the most helpful one, voters use acceptance itself as a heuristic: they are more likely to choose the answer after it is accepted than before that very same answer was accepted. These heuristics become more important in explaining and predicting behavior as the number of available answers increases. Our findings suggest that crowd judgments may become less reliable as the number of answers grow.",Human,original,t0,none,test
sci_gen,sci_gen|sci_gen-720,sci_gen-720,"Although deep learning has achieved appealing results on several machine learning tasks, most of the models are deterministic at inference, limiting their application to single-modal settings. We propose a novel general-purpose framework for conditional generation in multimodal spaces, that uses latent variables to model generalizable learning patterns while minimizing a family of regression cost functions. At inference, the latent variables are optimized to find optimal solutions corresponding to multiple output modes. Compared to existing generative solutions, our approach demonstrates faster and stable convergence, and can learn better representations for downstream tasks. Importantly, it provides a simple generic model that can beat highly engineered pipelines tailored using domain expertise on a variety of tasks, while generating diverse outputs. Our codes will be released.",Human,original,t0,none,test
sci_gen,sci_gen|sci_gen-721,sci_gen-721,"Communication services with heterogeneous performance requirements are emerging as key use cases for 5G and beyond. This paper deals with the coexistence of two service classes, i.e., critical service (CS) and non-critical service (NCS) on a grant-free channel consisting of the radio access and backhaul segments. On the radio access segment, Internet-of-Things (IoT) devices send packets to a set of non-cooperative access points (APs) using slotted ALOHA (SA). The APs then forward correctly received messages to a base station over a shared wireless backhaul segment adopting SA. The APs hence play the role of low-complexity relays that improve space diversity and reduce performance losses caused by interference on the access segment. We study first a simplified erasure channel model, which is well suited for non-terrestrial applications. Then, in order to account for terrestrial scenarios, the impact of fading is considered. Throughput and packet success rate metrics are derived, and numerical results are provided to assess the performance trade-offs between CS and NCS. Among the main conclusions, we show that orthogonal inter-service resource allocation is generally preferred for NCS devices, while non-orthogonal protocols can improve the throughput and packet success rate of CS devices for both terrestrial and non-terrestrial scenarios.",Human,original,t0,none,test
sci_gen,sci_gen|sci_gen-722,sci_gen-722,"It is rigorously proved that ideal memcapacitors and meminductors are not passive or lossless devices, nor are they satisfying the weaker notion of cyclo-passivity, which arises when dropping the requirement of non-negativity of the storage function. Equivalently, this implies that there exist excitation profiles that allow to extract more energy from the device than it is supplied with; so that their energy conversion efficiency exceeds 100. This means that ideal memcapacitors and meminductors constitute so-called overunity systems. An illustrative mechanical analogue is provided that explicitly confirms this property. Hence, the question arises if ideal memcapacitors and meminductors will just remain some mathematical toys or artefacts.",Human,original,t0,none,test
sci_gen,sci_gen|sci_gen-723,sci_gen-723,"Our goal is to predict the location of the next crime in a crime series, based on the identified previous offenses in the series. We build a predictive model called Next Hit Predictor (NHP) that finds the most likely location of the next serial crime via a carefully designed risk model. The risk model follows the paradigm of a self-exciting point process which consists of a background crime risk and triggered risks stimulated by previous offenses in the series. Thus, NHP creates a risk map for a crime series at hand. To train the risk model, we formulate a convex learning objective that considers pairwise rankings of locations and use stochastic gradient descent to learn the optimal parameters. Next Hit Predictor incorporates both spatial-temporal features and geographical characteristics of prior crime locations in the series. Next Hit Predictor has demonstrated promising results on decades' worth of serial crime data collected by the Crime Analysis Unit of the Cambridge Police Department in Massachusetts, USA.",Human,original,t0,none,test
sci_gen,sci_gen|sci_gen-724,sci_gen-724,"We introduce the first known mechanism providing realtime server location verification. Its uses include enhancing server authentication (e.g., augmenting TLS) by enabling browsers to automatically interpret server location information. We describe the design of this new measurement-based technique, Server Location Verification (SLV), and evaluate it using PlanetLab. We explain how SLV is compatible with the increasing trends of geographically distributed content dissemination over the Internet, without causing any new interoperability conflicts. Additionally, we introduce the notion of (verifiable) server location pinning within TLS (conceptually similar to certificate pinning) to support SLV, and evaluate their combined impact using a server-authentication evaluation framework. The results affirm the addition of new security benefits to the existing SSLTLS-based authentication mechanisms. We implement SLV through a location verification service, the simplest version of which requires no server-side changes. We also implement a simple browser extension that interacts seamlessly with the verification infrastructure to obtain realtime server location-verification results.",Human,original,t0,none,test
sci_gen,sci_gen|sci_gen-725,sci_gen-725,"Federated Learning (FL), arising as a novel secure learning paradigm, has received notable attention from the public. In each round of synchronous FL training, only a fraction of available clients are chosen to participate and the selection of which might have a direct or indirect effect on the training efficiency, as well as the final model performance. In this paper, we investigate the client selection problem under a volatile context, in which the local training of heterogeneous clients is likely to fail due to various kinds of reasons and in different levels of frequency. Intuitively, too much training failure might potentially reduce the training efficiency and therefore should be regulated through proper selection of clients. Being inspired, effective participation under a deadline-based aggregation mechanism is modeled as the objective function in our problem model, and the fairness degree, another critical factor that might influence the training performance, is covered as an expected constraint. For an efficient settlement for the proposed selection problem, we propose E3CS, a stochastic client selection scheme on the basis of an adversarial bandit solution and we further corroborate its effectiveness by conducting real data-based experiments. According to the experimental results, under a proper setting, our proposed selection scheme is able to achieve at least 20 percent and up to 50 percent of acceleration to a fixed model accuracy while maintaining the same level of final model accuracy, in comparison to the vanilla selection scheme in FL.",Human,original,t0,none,test
sci_gen,sci_gen|sci_gen-726,sci_gen-726,"This work is concerned with the proof of a posteriori error estimates for fully-discrete Galerkin approximations of the Allen-Cahn equation in two and three spatial dimensions. The numerical method comprises of the backward Euler method combined with conforming finite elements in space. For this method, we prove conditional type a posteriori error estimates in the L 4 (0, T; L 4 (O -norm that depend polynomially upon the inverse of the interface length . The derivation relies crucially on the availability of a spectral estimate for the linearized Allen-Cahn operator about the approximating solution in conjunction with a continuation argument and a variant of the elliptic reconstruction. The new analysis also appears to improve variants of known a posteriori error bounds in L 2 (H 1), L (L 2) -norms in certain regimes.",Human,original,t0,none,test
sci_gen,sci_gen|sci_gen-727,sci_gen-727,"We propose a model order reduction approach for balanced truncation of linear switched systems. Such systems switch among a finite number of linear subsystems or modes. We compute pairs of controllability and observability Gramians corresponding to each active discrete mode by solving systems of coupled Lyapunov equations. Depending on the type, each such Gramian corresponds to the energy associated to all possible switching scenarios that start or, respectively end, in a particular operational mode. In order to guarantee that hard to control and hard to observe states are simultaneously eliminated, we construct a transformed system, whose Gramians are equal and diagonal. Then, by truncation, directly construct reduced order models. One can show that these models preserve some properties of the original model, such as stability and that it is possible to obtain error bounds relating the observed output, the control input and the entries of the diagonal Gramians.",Human,original,t0,none,test
sci_gen,sci_gen|sci_gen-728,sci_gen-728,"Complex networks provide a means to describe cities through their street mesh, expressing characteristics that refer to the structure and organization of an urban zone. Although other studies have used complex networks to model street meshes, we observed a lack of methods to characterize the relationship between cities by using their topological features. Accordingly, this paper aims to describe interactions between cities by using vectors of topological features extracted from their street meshes represented as complex networks. The methodology of this study is based on the use of digital maps. Over the computational representation of such maps, we extract global complex-network features that embody the characteristics of the cities. These vectors allow for the use of multidimensional projection and clustering techniques, enabling a similarity-based comparison of the street meshes. We experiment with 645 cities from the Brazilian state of Sao Paulo. Our results show how the joint of global features describes urban indicators that are deep-rooted in the network's topology and how they reveal characteristics and similarities among sets of cities that are separated from each other.",Human,original,t0,none,test
sci_gen,sci_gen|sci_gen-729,sci_gen-729,"Principal components analysis (PCA) is the optimal linear auto-encoder of data, and it is often used to construct features. Enforcing sparsity on the principal components can promote better generalization, while improving the interpretability of the features. We study the problem of constructing optimal sparse linear auto-encoders. Two natural questions in such a setting are: (i) I item I Given a level of sparsity, what is the best approximation to PCA that can be achieved? (ii) ii item ii Are there low-order polynomial-time algorithms which can asymptotically achieve this optimal tradeoff between the sparsity and the approximation quality? In this work, we answer both questions by giving efficient low-order polynomial-time algorithms for constructing asymptotically optimal linear auto-encoders (in particular, sparse features with near-PCA reconstruction error) and demonstrate the performance of our algorithms on real data.",Human,original,t0,none,test
sci_gen,sci_gen|sci_gen-730,sci_gen-730,"Context:The volume of data generated by astronomical surveys is growing rapidly. Traditional analysis techniques in spectroscopy either demand intensive human interaction or are computationally expensive. In this scenario, machine learning, and unsupervised clustering algorithms in particular, offer interesting alternatives. The Apache Point Observatory Galactic Evolution Experiment (APOGEE) offers a vast data set of near-infrared stellar spectra, which is perfect for testing such alternatives. Aims:Our research applies an unsupervised classification scheme based on K -means to the massive APOGEE data set. We explore whether the data are amenable to classification into discrete classes. Methods:We apply the K -means algorithm to 153,847 high resolution spectra (R 22, 500). We discuss the main virtues and weaknesses of the algorithm, as well as our choice of parameters. Results:We show that a classification based on normalised spectra captures the variations in stellar atmospheric parameters, chemical abundances, and rotational velocity, among other factors. The algorithm is able to separate the bulge and halo populations, and distinguish dwarfs, sub-giants, RC, and RGB stars. However, a discrete classification in flux space does not result in a neat organisation in the parameters' space. Furthermore, the lack of obvious groups in flux space causes the results to be fairly sensitive to the initialisation, and disrupts the efficiency of commonly-used methods to select the optimal number of clusters. Our classification is publicly available, including extensive online material associated with the APOGEE Data Release 12 (DR12). Conclusions:Our description of the APOGEE database can help greatly with the identification of specific types of targets for various applications. We find a lack of obvious groups in flux space, and identify limitations of the K -means algorithm in dealing with this kind of data.",Human,original,t0,none,test
sci_gen,sci_gen|sci_gen-731,sci_gen-731,"We introduce a model of one-way language acceptors (a variant of a checking stack automaton) and show the following decidability properties: 1. item 1 1 item 1 The deterministic version has a decidable membership problem but has an undecidable emptiness problem. 2. item 2 2 item 2 The nondeterministic version has an undecidable membership problem and emptiness problem. There are many models of accepting devices for which there is no difference with these problems between deterministic and nondeterministic versions, i.e., the membership problem for both versions are either decidable or undecidable, and the same holds for the emptiness problem. As far as we know, the model we introduce above is the first one-way model to exhibit properties (1) and (2). We define another family of one-way acceptors where the nondeterministic version has an undecidable emptiness problem, but the deterministic version has a decidable emptiness problem. We also know of no other model with this property in the literature. We also investigate decidability properties of other variations of checking stack automata (e.g., allowing multiple stacks, two-way input, etc.). Surprisingly, two-way deterministic machines with multiple checking stacks and multiple reversal-bounded counters are shown to have a decidable membership problem, a very general model with this property.",Human,original,t0,none,test
sci_gen,sci_gen|sci_gen-732,sci_gen-732,"This report documents the program and the outcomes of Dagstuhl Seminar 13082 ""Communication Complexity, Linear Optimization, and lower bounds for the nonnegative rank of matrices,"" held in February 2013 at Dagstuhl Castle.",Human,original,t0,none,test
sci_gen,sci_gen|sci_gen-733,sci_gen-733,"In this paper, joint transceiver design for dual-hop amplify-and-forward (AF) MIMO relay systems with Gaussian distributed channel estimation errors in both two hops is investigated. Due to the fact that various linear transceiver designs can be transformed to a weighted linear minimum mean-square-error (LMMSE) transceiver design with specific weighting matrices, weighted mean square error (MSE) is chosen as the performance metric. Precoder matrix at source, forwarding matrix at relay and equalizer matrix at destination are jointly designed with channel estimation errors taken care of by Bayesian philosophy. Several existing algorithms are found to be special cases of the proposed solution. The performance advantage of the proposed robust design is demonstrated by the simulation results.",Human,original,t0,none,test
sci_gen,sci_gen|sci_gen-734,sci_gen-734,"In this paper, a computation of the input-redundancy weight enumerator is presented. This is used to improve the theoretical approximation of the information-bit and -symbol error rate, in terms of the channel bit-error rate, in a block transmission through a discrete memoryless channel. Since a bounded distance reproducing encoder is assumed, the computation of the here-called false positive (a decoding failure with no information-symbol error) is provided. As a consequence, a new performance analysis of an MDS code is proposed.",Human,original,t0,none,test
sci_gen,sci_gen|sci_gen-735,sci_gen-735,"Huge amounts of digital videos are being produced and broadcast every day, leading to giant media archives. Effective techniques are needed to make such data accessible further. Automatic meta-data labelling of broadcast media is an essential task for multimedia indexing, where it is standard to use multi-modal input for such purposes. This paper describes a novel method for automatic detection of media genre and show identities using acoustic features, textual features or a combination thereof. Furthermore the inclusion of available meta-data, such as time of broadcast, is shown to lead to very high performance. Latent Dirichlet Allocation is used to model both acoustics and text, yielding fixed dimensional representations of media recordings that can then be used in Support Vector Machines based classification. Experiments are conducted on more than 1200 hours of TV broadcasts from the British Broadcasting Corporation (BBC), where the task is to categorise the broadcasts into 8 genres or 133 show identities. On a 200-hour test set, accuracies of 98.6 and 85.7 were achieved for genre and show identification respectively, using a combination of acoustic and textual features with meta-data.",Human,original,t0,none,test
sci_gen,sci_gen|sci_gen-736,sci_gen-736,"We describe the first nearly linear-time approximation algorithms for explicitly given mixed packingcovering linear programs, and for (non-metric) fractional facility location. We also describe the first parallel algorithms requiring only near-linear total work and finishing in polylog time. The algorithms compute (1) -approximate solutions in time (and work) O (N 2), where N is the number of non-zeros in the constraint matrix. For facility location, N is the number of eligible clientfacility pairs.",Human,original,t0,none,test
sci_gen,sci_gen|sci_gen-737,sci_gen-737,"We present an improved combinatorial algorithm for the computation of equilibrium prices in the linear Arrow-Debreu model. For a market with n agents and integral utilities bounded by U, the algorithm runs in O (n 7 log 3 (n U time. This improves upon the previously best algorithm of Ye by a factor of O (n). The algorithm refines the algorithm described by Duan and Mehlhorn and improves it by a factor of O (n 3). The improvement comes from a better understanding of the iterative price adjustment process, the improved balanced flow computation for nondegenerate instances, and a novel perturbation technique for achieving nondegeneracy.",Human,original,t0,none,test
sci_gen,sci_gen|sci_gen-738,sci_gen-738,"The computation of the order of Frobenius action on the l -torsion is a part of Schoof-Elkies-Atkin algorithm for point counting on an elliptic curve E over a finite field F q. The idea of Schoof's algorithm is to compute the trace of Frobenius t modulo primes l and restore it by the Chinese remainder theorem. Atkin's improvement consists of computing the order r of the Frobenius action on E [ l ] and of restricting the number t (mod l) to enumerate by using the formula t 2 q (z z - 1) 2 (mod l). Here z is a primitive r -th root of unity. In this paper, we generalize Atkin's formula to the general case of abelian variety of dimension g. Classically, finding of the order r involves expensive computation of modular polynomials. We study the distribution of the Frobenius orders in case of abelian surfaces and q 1 (mod l) in order to replace these expensive computations by probabilistic algorithms.",Human,original,t0,none,test
sci_gen,sci_gen|sci_gen-739,sci_gen-739,"In recent years, automatic video caption generation has attracted considerable attention. This paper focuses on the generation of Japanese captions for describing human actions. While most currently available video caption datasets have been constructed for English, there is no equivalent Japanese dataset. To address this, we constructed a large-scale Japanese video caption dataset consisting of 79,822 videos and 399,233 captions. Each caption in our dataset describes a video in the form of ""who does what and where."" To describe human actions, it is important to identify the details of a person, place, and action. Indeed, when we describe human actions, we usually mention the scene, person, and action. In our experiments, we evaluated two caption generation methods to obtain benchmark results. Further, we investigated whether those generation methods could specify ""who does what and where."" Keywords video captioning, caption generation, Japanese caption dataset, human action understanding",Human,original,t0,none,test
sci_gen,sci_gen|sci_gen-740,sci_gen-740,"With the richness of present-day hardware architectures, tightening the synergy between hardware and software has attracted a great attention. The interest in unified approaches paved the way for newborn frameworks that target hardware and software co-design. This paper confirms that a unified statistical framework can successfully classify algorithms based on a combination of the heterogeneous characteristics of their hardware and software implementations. The proposed framework produces customizable indicators for any hybridization of processing systems and can be contextualized for any area of application. The framework is used to develop the Lightness Indicator System (LIS) as a case-study that targets a set of cryptographic algorithms that are known in the literature to be tiny and light. The LIS targets state-of-the-art multi-core processors and high-end Field Programmable Gate Arrays (FPGAs). The presented work includes a generic benchmark model that aids the clear presentation of the framework and extensive performance analysis and evaluation.",Human,original,t0,none,test
